agency,date,id5,id4,metro,uza,uza_name,value,count,last,indexed,value_ave,last_rank,indexed_ave
Massachusetts Bay Transportation Authority,1/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",7946527,120,8590866,-0.031184855,8520005,10,-0.06258331
Massachusetts Bay Transportation Authority,2/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",7437052,120,8590866,-0.093298416,8472947,10,-0.067760884
Massachusetts Bay Transportation Authority,3/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",8366927,120,8590866,0.020068968,8457873.417,10,-0.06941936
Massachusetts Bay Transportation Authority,4/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",8483548,120,8590866,0.034287028,8438683.917,10,-0.071530692
Massachusetts Bay Transportation Authority,5/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",8814481,120,8590866,0.07463332,8398405.667,10,-0.075962321
Massachusetts Bay Transportation Authority,6/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",8130648,120,8590866,-0.008737411,8354415.417,10,-0.080802365
Massachusetts Bay Transportation Authority,7/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",8502842,120,8590866,0.03663929,8372899.167,10,-0.078768683
Massachusetts Bay Transportation Authority,8/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",8552108,120,8590866,0.042645643,8362165.833,10,-0.079949622
Massachusetts Bay Transportation Authority,9/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",8798793,120,8590866,0.072720689,8384118.083,10,-0.077534318
Massachusetts Bay Transportation Authority,10/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",9565597,120,8590866,0.166206979,8384007,10,-0.07754654
Massachusetts Bay Transportation Authority,11/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",8403318,120,8590866,0.024505643,8387673.333,10,-0.07714315
Massachusetts Bay Transportation Authority,12/1/19,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",7886344,120,8590866,-0.038522173,8407348.75,10,-0.074978355
Massachusetts Bay Transportation Authority,1/1/20,10003,1003,"Boston, MA-NH-RI",10,"Boston, MA-NH-RI",8590866,120,8590866,0.047370895,8461043.667,10,-0.069070552
"Metropolitan Transit Authority of Harris County, Texas",1/1/11,60008,6008,"Houston, TX",7,"Houston, TX",5277486,120,5047217,0.025087966,5542998.333,14,0
"Metropolitan Transit Authority of Harris County, Texas",2/1/11,60008,6008,"Houston, TX",7,"Houston, TX",4909404,120,5047217,-0.046407521,5523088.25,14,-0.003591934
"Metropolitan Transit Authority of Harris County, Texas",3/1/11,60008,6008,"Houston, TX",7,"Houston, TX",5910277,120,5047217,0.147999981,5520026.75,14,-0.004144252
"Metropolitan Transit Authority of Harris County, Texas",4/1/11,60008,6008,"Houston, TX",7,"Houston, TX",5695035,120,5047217,0.10619182,5516689.833,14,-0.004746258
"Metropolitan Transit Authority of Harris County, Texas",5/1/11,60008,6008,"Houston, TX",7,"Houston, TX",5672025,120,5047217,0.101722405,5526177.417,14,-0.003034624
"Metropolitan Transit Authority of Harris County, Texas",6/1/11,60008,6008,"Houston, TX",7,"Houston, TX",5528772,120,5047217,0.073897238,5524430.833,14,-0.003349721
"Metropolitan Transit Authority of Harris County, Texas",7/1/11,60008,6008,"Houston, TX",7,"Houston, TX",5214719,120,5047217,0.012896233,5517926.667,14,-0.004523124
"Metropolitan Transit Authority of Harris County, Texas",8/1/11,60008,6008,"Houston, TX",7,"Houston, TX",5924851,120,5047217,0.150830804,5530577.167,14,-0.002240875
"Metropolitan Transit Authority of Harris County, Texas",9/1/11,60008,6008,"Houston, TX",7,"Houston, TX",5860539,120,5047217,0.138338974,5531438.833,14,-0.002085424
